"","Recorder","Rep","plant.id","microsite","flowering","magnet.species","phyto.species","video.date","video.length","flower.fov","visitor.descript","visitor.rtu.original","highest.rtu","flies.on","visitor.behaviour","other.description","start.time","end.time","total.time","flowers.visits","unique.fl.visited","X","X.1","id.check","uniID","pos.total.time","dec.total.time","prop.fl.visited","prop.un.fl.visited"
"75","Jenna","LS1","146","shrub","pre","larrea","malacothrix","4.10.2017","1:37:04",9,"","syrphid","eupeodes/scaeva","Y","pollinate","","0:14:14","0:24:04","0:09:50",2,2,"","","4.10.2017 146 LS1 shrub pre","LS14.10.2017",2019-03-04 00:09:50,0.163888888888889,0.222222222222222,0.222222222222222
"76","Jenna","LS1","146","shrub","pre","larrea","malacothrix","4.10.2017","1:37:04",9,"","syrphid","eupeodes/scaeva","Y","pollinate","","0:22:10","0:22:35","0:00:25",1,1,"","","4.10.2017 146 LS1 shrub pre","LS14.10.2017",2019-03-04 00:00:25,0.00694444444444444,0.111111111111111,0.111111111111111
"77","Jenna","LS1","146","shrub","pre","larrea","malacothrix","4.10.2017","1:37:04",9,"","syrphid","eupeodes/scaeva","Y","pollinate","","0:31:39","0:31:40","0:00:01",1,1,"","","4.10.2017 146 LS1 shrub pre","LS14.10.2017",2019-03-04 00:00:01,0.000277777777777778,0.111111111111111,0.111111111111111
"78","Jenna","LS1","146","shrub","pre","larrea","malacothrix","4.10.2017","1:37:04",9,"","syrphid","eupeodes/scaeva","Y","","","1:16:05","1:16:16","0:00:11",1,1,"0:10:43","","4.10.2017 146 LS1 shrub pre","LS14.10.2017",2019-03-04 00:00:11,0.00305555555555556,0.111111111111111,0.111111111111111
"79","Jenna","LS1","146","shrub","pre","larrea","malacothrix","4.10.2017","1:37:04",9,"","syrphid","eupeodes/scaeva","Y","","","1:24:06","1:27:17","0:03:11",2,1,"0:18:44","","4.10.2017 146 LS1 shrub pre","LS14.10.2017",2019-03-04 00:03:11,0.0530555555555556,0.222222222222222,0.111111111111111
"80","Jenna","LS1","146","shrub","pre","larrea","malacothrix","4.10.2017","1:37:04",9,"","syrphid","eupeodes/scaeva","Y","","","1:28:45","1:30:05","0:01:20",1,1,"0:23:23","","4.10.2017 146 LS1 shrub pre","LS14.10.2017",2019-03-04 00:01:20,0.0222222222222222,0.111111111111111,0.111111111111111
"81","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","syrphid","eupeodes/scaeva","Y","","","0:09:55","0:10:27","0:00:32",1,1,"","","4.10.2017 193 LS2 shrub pre","LS24.10.2017",2019-03-04 00:00:32,0.00888888888888889,0.111111111111111,0.111111111111111
"82","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","syrphid","eupeodes/scaeva","Y","","","0:13:50","0:15:44","0:01:54",1,1,"","","4.10.2017 193 LS2 shrub pre","LS24.10.2017",2019-03-04 00:01:54,0.0316666666666667,0.111111111111111,0.111111111111111
"83","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","syrphid","eupeodes/scaeva","Y","","","0:15:46","0:15:47","0:00:01",1,1,"","","4.10.2017 193 LS2 shrub pre","LS24.10.2017",2019-03-04 00:00:01,0.000277777777777778,0.111111111111111,0.111111111111111
"84","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","syrphid","eupeodes/scaeva","Y","","","0:16:47","0:17:32","0:00:45",1,1,"","","4.10.2017 193 LS2 shrub pre","LS24.10.2017",2019-03-04 00:00:45,0.0125,0.111111111111111,0.111111111111111
"85","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","syrphid?","syrphid","Y","","","0:22:34","0:25:07","0:02:33",1,1,"","","4.10.2017 193 LS2 shrub pre","LS24.10.2017",2019-03-04 00:02:33,0.0425,0.111111111111111,0.111111111111111
"86","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","syrphid","eupeodes/scaeva","Y","disappears from sight","","0:52:29","0:53:25","0:00:56",1,1,"1:03:39","","4.10.2017 193 LS2 shrub pre","LS24.10.2017",2019-03-04 00:00:56,0.0155555555555556,0.111111111111111,0.111111111111111
"87","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","syrphid","eupeodes/scaeva","Y","","","1:08:29","1:10:29","0:02:00",2,2,"0:04:50","","4.10.2017 193 LS2 shrub pre","LS24.10.2017",2019-03-04 00:02:00,0.0333333333333333,0.222222222222222,0.222222222222222
"88","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","syrphid","eupeodes/scaeva","Y","","","1:12:20","1:13:23","0:01:03",1,1,"0:08:41","","4.10.2017 193 LS2 shrub pre","LS24.10.2017",2019-03-04 00:01:03,0.0175,0.111111111111111,0.111111111111111
"89","Jenna","LS3","187","shrub","pre","larrea","malacothrix","4.10.2017","0:43:00",12,"","syrphid","syrphid","Y","","","0:11:01","0:13:53","0:02:52",1,1,"","","4.10.2017 187 LS3 shrub pre","LS34.10.2017",2019-03-04 00:02:52,0.0477777777777778,0.0833333333333333,0.0833333333333333
"90","Jenna","LS3","187","shrub","pre","larrea","malacothrix","4.10.2017","0:43:00",12,"","syrphid","eupeodes/scaeva","Y","","","0:11:33","0:11:35","0:00:02",1,1,"","","4.10.2017 187 LS3 shrub pre","LS34.10.2017",2019-03-04 00:00:02,0.000555555555555556,0.0833333333333333,0.0833333333333333
"91","Jenna","LS3","187","shrub","pre","larrea","malacothrix","4.10.2017","0:43:00",12,"","syrphid","syrphid","Y","","","0:22:03","0:22:19","0:00:16",1,1,"","","4.10.2017 187 LS3 shrub pre","LS34.10.2017",2019-03-04 00:00:16,0.00444444444444444,0.0833333333333333,0.0833333333333333
"92","Jenna","LS3","187","shrub","pre","larrea","malacothrix","4.10.2017","0:43:00",12,"","syrphid?","syprhid?","Y","","","0:26:34","0:27:18","0:00:44",1,1,"","","4.10.2017 187 LS3 shrub pre","LS34.10.2017",2019-03-04 00:00:44,0.0122222222222222,0.0833333333333333,0.0833333333333333
"93","Jenna","LS3","187","shrub","pre","larrea","malacothrix","4.10.2017","0:43:00",12,"","syrphid","eupeodes/scaeva","Y","outside of flower","","0:32:24","0:32:25","0:00:01",1,1,"","","4.10.2017 187 LS3 shrub pre","LS34.10.2017",2019-03-04 00:00:01,0.000277777777777778,0.0833333333333333,0.0833333333333333
"94","Jenna","LS4","288","shrub","pre","larrea","malacothrix","4.10.2017","0:45:38",7,"","syrphid?","eupeodes/scaeva","Y","","","0:00:39","0:01:43","0:01:04",1,1,"","","4.10.2017 288 LS4 shrub pre","LS44.10.2017",2019-03-04 00:01:04,0.0177777777777778,0.142857142857143,0.142857142857143
"95","Jenna","LS4","288","shrub","pre","larrea","malacothrix","4.10.2017","0:45:38",7,"","syrphid","eupeodes/scaeva","Y","","","0:09:07","0:11:37","0:02:30",1,1,"","","4.10.2017 288 LS4 shrub pre","LS44.10.2017",2019-03-04 00:02:30,0.0416666666666667,0.142857142857143,0.142857142857143
"96","Jenna","LS4","288","shrub","pre","larrea","malacothrix","4.10.2017","0:45:38",7,"","syrphid","eupeodes/scaeva","Y","","","0:18:55","0:19:39","0:00:44",1,1,"","","4.10.2017 288 LS4 shrub pre","LS44.10.2017",2019-03-04 00:00:44,0.0122222222222222,0.142857142857143,0.142857142857143
"97","Jenna","LS4","288","shrub","pre","larrea","malacothrix","4.10.2017","0:45:38",7,"","syrphid","eupeodes/scaeva","Y","","","0:22:09","0:22:49","0:00:40",1,1,"","","4.10.2017 288 LS4 shrub pre","LS44.10.2017",2019-03-04 00:00:40,0.0111111111111111,0.142857142857143,0.142857142857143
"98","Jenna","LS5","266","shrub","pre","larrea","malacothrix","4.10.2017","0:47:32",5,"","tiny","beetle? Tiny","Y","disappears from sight","","0:00:00","0:14:08","0:14:08",1,1,"","","4.10.2017 266 LS5 shrub pre","LS54.10.2017",2019-03-04 00:14:08,0.235555555555556,0.2,0.2
"99","Jenna","LS5","266","shrub","pre","larrea","malacothrix","4.10.2017","0:47:32",5,"","syrphid","eupeodes/scaeva","Y","touchdown","","0:40:17","0:40:18","0:00:01",1,1,"","","4.10.2017 266 LS5 shrub pre","LS54.10.2017",2019-03-04 00:00:01,0.000277777777777778,0.2,0.2
"100","Jenna","LS5","266","shrub","pre","larrea","malacothrix","4.10.2017","0:47:32",5,"","syrphid","eupeodes/scaeva","Y","","","0:44:39","0:45:14","0:00:35",2,2,"","","4.10.2017 266 LS5 shrub pre","LS54.10.2017",2019-03-04 00:00:35,0.00972222222222222,0.4,0.4
"101","Jenna","LS6","273","shrub","pre","larrea","malacothrix","4.10.2017","1:17:59",7,"","syrphid?","syrphid?","Y","","","0:13:58","0:14:01","0:00:03",1,1,"","","4.10.2017 273 LS6 shrub pre","LS64.10.2017",2019-03-04 00:00:03,0.000833333333333333,0.142857142857143,0.142857142857143
"102","Jenna","LS6","273","shrub","pre","larrea","malacothrix","4.10.2017","1:17:59",7,"","syrphid","eupeodes/scaeva","Y","on outer part of wilty flower","","0:30:05","0:30:22","0:00:17",1,1,"","","4.10.2017 273 LS6 shrub pre","LS64.10.2017",2019-03-04 00:00:17,0.00472222222222222,0.142857142857143,0.142857142857143
"103","Jenna","LS6","273","shrub","pre","larrea","malacothrix","4.10.2017","1:17:59",7,"","syrphid","eupeodes/scaeva","Y","flies from cypthanta","","0:38:31","0:46:57","0:08:26",1,1,"","","4.10.2017 273 LS6 shrub pre","LS64.10.2017",2019-03-04 00:08:26,0.140555555555556,0.142857142857143,0.142857142857143
"104","Jenna","LS6","273","shrub","pre","larrea","malacothrix","4.10.2017","1:17:59",7,"","syrphid?","eupeodes/scaeva","Y","","","0:57:41","1:04:41","0:07:00",1,1,"","","4.10.2017 273 LS6 shrub pre","LS64.10.2017",2019-03-04 00:07:00,0.116666666666667,0.142857142857143,0.142857142857143
"105","Jenna","LS6","273","shrub","pre","larrea","malacothrix","4.10.2017","1:17:59",7,"","fly?","small bee - lasioglossum?","Y","hard to see if disappears or flies away","","1:00:00","1:00:14","0:00:14",1,1,"","","4.10.2017 273 LS6 shrub pre","LS64.10.2017",2019-03-04 00:00:14,0.00388888888888889,0.142857142857143,0.142857142857143
"106","Brian","LO1","265","open","pre","Larrea","malacothrix","4.11.2017","1:34:53",10,"","syrphid","syrphid","Y","","","0:18:50","0:18:59","0:00:09",2,2,"","","4.11.2017 265 LO1 open pre","LO14.11.2017",2019-03-04 00:00:09,0.0025,0.2,0.2
"107","Brian","LO1","265","open","pre","Larrea","malacothrix","4.11.2017","1:34:53",10,"","lady beetle","Coccinellinae","Y","","","0:21:40","0:22:45","0:01:05",2,2,"","","4.11.2017 265 LO1 open pre","LO14.11.2017",2019-03-04 00:01:05,0.0180555555555556,0.2,0.2
"108","Brian","LO1","265","open","pre","Larrea","malacothrix","4.11.2017","1:34:53",10,"","syrphid","syrphid","Y","","","0:34:08","0:34:09","0:00:01",1,1,"","","4.11.2017 265 LO1 open pre","LO14.11.2017",2019-03-04 00:00:01,0.000277777777777778,0.1,0.1
"109","Brian","LO1","265","open","pre","Larrea","malacothrix","4.11.2017","1:34:53",10,"","syrphid","syrphid","Y","","","0:52:06","0:53:04","0:00:58",1,1,"","","4.11.2017 265 LO1 open pre","LO14.11.2017",2019-03-04 00:00:58,0.0161111111111111,0.1,0.1
"110","Brian","LO4","191","open","pre","Larrea","malacothrix","4.11.2017","0:43:38",11,"","fly? Small","syphid","Y","","","0:12:46","0:12:57","0:00:11",2,2,"","","4.11.2017 191 LO4 open pre","LO44.11.2017",2019-03-04 00:00:11,0.00305555555555556,0.181818181818182,0.181818181818182
"111","Brian","LO4","191","open","pre","Larrea","malacothrix","4.11.2017","0:43:38",11,"","fly?","fly","Y","disappear in flower","","0:18:22","0:18:25","0:00:03",1,1,"","","4.11.2017 191 LO4 open pre","LO44.11.2017",2019-03-04 00:00:03,0.000833333333333333,0.0909090909090909,0.0909090909090909
"112","Brian","LO5","196","open","pre","Larrea","malacothrix","4.11.2017","1:15:43",8,"","fly?","syrphid","Y","","","0:01:46","0:02:18","0:00:32",1,1,"","","4.11.2017 196 LO5 open pre","LO54.11.2017",2019-03-04 00:00:32,0.00888888888888889,0.125,0.125
"113","Brian","LO5","196","open","pre","Larrea","malacothrix","4.11.2017","1:15:43",8,"","fly?","syrphid","Y","","","0:09:12","0:09:23","0:00:11",1,1,"","","4.11.2017 196 LO5 open pre","LO54.11.2017",2019-03-04 00:00:11,0.00305555555555556,0.125,0.125
"114","Brian","LO5","196","open","pre","Larrea","malacothrix","4.11.2017","1:15:43",8,"","fly?","syrphid","Y","","","0:37:30","0:38:04","0:00:34",1,1,"","","4.11.2017 196 LO5 open pre","LO54.11.2017",2019-03-04 00:00:34,0.00944444444444444,0.125,0.125
"115","Brian","LO5","196","open","pre","Larrea","malacothrix","4.11.2017","1:15:43",8,"","fly?","syrphid","Y","","","0:46:35","0:47:09","0:00:34",1,1,"","","4.11.2017 196 LO5 open pre","LO54.11.2017",2019-03-04 00:00:34,0.00944444444444444,0.125,0.125
"116","Brian","LO5","196","open","pre","Larrea","malacothrix","4.11.2017","1:15:43",8,"","fly?","syrphid","Y","","","0:48:32","0:49:09","0:00:37",1,1,"","","4.11.2017 196 LO5 open pre","LO54.11.2017",2019-03-04 00:00:37,0.0102777777777778,0.125,0.125
"117","Brian","LO5","196","open","pre","Larrea","malacothrix","4.11.2017","1:15:43",8,"","fly?","syrphid","Y","","","1:11:02","1:11:05","0:00:03",1,1,"","","4.11.2017 196 LO5 open pre","LO54.11.2017",2019-03-04 00:00:03,0.000833333333333333,0.125,0.125
"118","Brian","LO6","194","open","pre","Larrea","malacothrix","4.11.2017","1:16:46",10,"","?","syrphid","Y","","","0:07:15","0:08:14","0:00:59",1,1,"","","4.11.2017 194 LO6 open pre","LO64.11.2017",2019-03-04 00:00:59,0.0163888888888889,0.1,0.1
"119","Brian","LO6","194","open","pre","Larrea","malacothrix","4.11.2017","1:16:46",10,"","syrphid?*","syrphid","Y","*same flower as beetle","","0:09:23","0:10:32","0:01:09",1,1,"","","4.11.2017 194 LO6 open pre","LO64.11.2017",2019-03-04 00:01:09,0.0191666666666667,0.1,0.1
"120","Brian","LO6","194","open","pre","Larrea","malacothrix","4.11.2017","1:16:46",10,"","syrphid?","syrphid","Y","","","0:10:26","0:13:07","0:02:41",1,1,"","","4.11.2017 194 LO6 open pre","LO64.11.2017",2019-03-04 00:02:41,0.0447222222222222,0.1,0.1
"121","Brian","LO6","194","open","pre","Larrea","malacothrix","4.11.2017","1:16:46",10,"","lady beetle*","Coccinellinae","Y","*same flower as syrphid","","0:10:32","0:10:47","0:00:15",1,1,"","","4.11.2017 194 LO6 open pre","LO64.11.2017",2019-03-04 00:00:15,0.00416666666666667,0.1,0.1
"122","Brian","LO6","194","open","pre","Larrea","malacothrix","4.11.2017","1:16:46",10,"","fly?","syrphid","Y","","","0:13:01","0:13:21","0:00:20",1,1,"","","4.11.2017 194 LO6 open pre","LO64.11.2017",2019-03-04 00:00:20,0.00555555555555556,0.1,0.1
"123","Brian","LO6","194","open","pre","Larrea","malacothrix","4.11.2017","1:16:46",10,"","syrphid?","syrphid","Y","","","0:14:01","0:14:30","0:00:29",2,1,"","","4.11.2017 194 LO6 open pre","LO64.11.2017",2019-03-04 00:00:29,0.00805555555555556,0.2,0.1
"124","Brian","LO6","194","open","pre","Larrea","malacothrix","4.11.2017","1:16:46",10,"","syrphid?","syrphid","Y","","","0:14:51","0:19:51","0:05:00",1,1,"","","4.11.2017 194 LO6 open pre","LO64.11.2017",2019-03-04 00:05:00,0.0833333333333333,0.1,0.1
"125","Brian","LO6","194","open","pre","Larrea","malacothrix","4.11.2017","1:16:46",10,"","fly?","syrphid","Y","","","0:20:03","0:20:51","0:00:48",1,1,"","","4.11.2017 194 LO6 open pre","LO64.11.2017",2019-03-04 00:00:48,0.0133333333333333,0.1,0.1
"126","Brian","LO6","194","open","pre","Larrea","malacothrix","4.11.2017","1:16:46",10,"","fly?","syrphid","Y","","","0:31:35","0:32:31","0:00:56",2,2,"","","4.11.2017 194 LO6 open pre","LO64.11.2017",2019-03-04 00:00:56,0.0155555555555556,0.2,0.2
"127","Brian","LO6","194","open","pre","Larrea","malacothrix","4.11.2017","1:16:46",10,"","small fly","beetle","Y","","","0:32:15","1:16:46","0:44:31",2,2,"","","4.11.2017 194 LO6 open pre","LO64.11.2017",2019-03-04 00:44:31,0.741944444444444,0.2,0.2
"128","Brian","LO6","194","open","pre","Larrea","malacothrix","4.11.2017","1:16:46",10,"","syrphid?","syrphid","Y","","","1:02:16","1:13:12","0:10:56",1,1,"","","4.11.2017 194 LO6 open pre","LO64.11.2017",2019-03-04 00:10:56,0.182222222222222,0.1,0.1
"129","Brian","LS1","265","shrub","pre","Larrea","malacothrix","4.11.2017","1:38:30",8,"","fly","syrphid","Y","","","0:02:33","0:03:19","0:00:46",1,1,"","","4.11.2017 265 LS1 shrub pre","LS14.11.2017",2019-03-04 00:00:46,0.0127777777777778,0.125,0.125
"130","Brian","LS1","265","shrub","pre","Larrea","malacothrix","4.11.2017","1:38:30",8,"","small fly","fly","Y","","","0:06:43","0:07:15","0:00:32",1,1,"","","4.11.2017 265 LS1 shrub pre","LS14.11.2017",2019-03-04 00:00:32,0.00888888888888889,0.125,0.125
"131","Brian","LS1","265","shrub","pre","Larrea","malacothrix","4.11.2017","1:38:30",8,"","small fly","beetle?","Y","","","0:23:06","0:25:40","0:02:34",1,1,"","","4.11.2017 265 LS1 shrub pre","LS14.11.2017",2019-03-04 00:02:34,0.0427777777777778,0.125,0.125
"132","Brian","LS1","265","shrub","pre","Larrea","malacothrix","4.11.2017","1:38:30",8,"","syrphid","syrphid","Y","","","0:38:32","0:39:15","0:00:43",2,2,"","","4.11.2017 265 LS1 shrub pre","LS14.11.2017",2019-03-04 00:00:43,0.0119444444444444,0.25,0.25
"133","Brian","LS1","265","shrub","pre","Larrea","malacothrix","4.11.2017","1:38:30",8,"","syrphid","syrphid","Y","likely same induvidual as above","","0:39:32","0:41:14","0:01:42",3,3,"","","4.11.2017 265 LS1 shrub pre","LS14.11.2017",2019-03-04 00:01:42,0.0283333333333333,0.375,0.375
"134","Brian","LS1","265","shrub","pre","Larrea","malacothrix","4.11.2017","1:38:30",8,"","?","syrphid","Y","","","0:41:59","0:42:13","0:00:14",1,1,"","","4.11.2017 265 LS1 shrub pre","LS14.11.2017",2019-03-04 00:00:14,0.00388888888888889,0.125,0.125
"135","Brian","LS1","265","shrub","pre","Larrea","malacothrix","4.11.2017","1:38:30",8,"","?little guy","beetle?","Y","","","0:45:40","1:38:30","0:52:50",1,1,"","","4.11.2017 265 LS1 shrub pre","LS14.11.2017",2019-03-04 00:52:50,0.880555555555556,0.125,0.125
"136","Brian","LS1","265","shrub","pre","Larrea","malacothrix","4.11.2017","1:38:30",8,"","fly","syrphid","Y","very brief","","0:56:18","0:56:20","0:00:02",1,1,"","","4.11.2017 265 LS1 shrub pre","LS14.11.2017",2019-03-04 00:00:02,0.000555555555555556,0.125,0.125
"137","Brian","LS1","265","shrub","pre","Larrea","malacothrix","4.11.2017","1:38:30",8,"","fly","syrphid","Y","chased off by larger fly","","0:56:39","0:57:40","0:01:01",1,1,"1:06:01","","4.11.2017 265 LS1 shrub pre","LS14.11.2017",2019-03-04 00:01:01,0.0169444444444444,0.125,0.125
"138","Brian","LS2","275","shrub","pre","Larrea","malacothrix","4.11.2017","1:42:01",8,"","small fly","small fly","Y","","","0:39:11","1:42:01","1:02:50",1,1,"","","4.11.2017 275 LS2 shrub pre","LS24.11.2017",2019-03-04 01:02:50,1.04722222222222,0.125,0.125
"139","Brian","LS2","275","shrub","pre","Larrea","malacothrix","4.11.2017","1:42:01",8,"","fly","syrphid","Y","","","0:40:16","0:48:23","0:08:07",1,1,"","","4.11.2017 275 LS2 shrub pre","LS24.11.2017",2019-03-04 00:08:07,0.135277777777778,0.125,0.125
"140","Brian","LS2","275","shrub","pre","Larrea","malacothrix","4.11.2017","1:42:01",8,"","fly","syphid","Y","","","0:42:33","0:42:38","0:00:05",1,1,"","","4.11.2017 275 LS2 shrub pre","LS24.11.2017",2019-03-04 00:00:05,0.00138888888888889,0.125,0.125
"141","Brian","LS2","275","shrub","pre","Larrea","malacothrix","4.11.2017","1:42:01",8,"","syrphid","syphid","Y","","","1:11:17","1:17:59","0:06:42",1,1,"0:05:16","","4.11.2017 275 LS2 shrub pre","LS24.11.2017",2019-03-04 00:06:42,0.111666666666667,0.125,0.125
"142","Brian","LS2","275","shrub","pre","Larrea","malacothrix","4.11.2017","1:42:01",8,"","small fly","bee?","Y","","","1:25:59","1:42:01","0:16:02",1,1,"0:19:58","","4.11.2017 275 LS2 shrub pre","LS24.11.2017",2019-03-04 00:16:02,0.267222222222222,0.125,0.125
"143","Brian","LS3","289","shrub","pre","Larrea","malacothrix","4.11.2017","0:31:34",7,"","bee!","honeybee","Y","","","0:05:49","0:06:03","0:00:14",1,1,"","","4.11.2017 289 LS3 shrub pre","LS34.11.2017",2019-03-04 00:00:14,0.00388888888888889,0.142857142857143,0.142857142857143
"144","Brian","LS4","191","shrub","pre","Larrea","malacothrix","4.11.2017","0:57:04",9,"","fly","syrphid","Y","","","0:38:37","0:44:06","0:05:29",1,1,"","","4.11.2017 191 LS4 shrub pre","LS44.11.2017",2019-03-04 00:05:29,0.0913888888888889,0.111111111111111,0.111111111111111
"145","Brian","LS4","191","shrub","pre","Larrea","malacothrix","4.11.2017","0:57:04",9,"","fly","syrphid","Y","","","0:55:19","0:57:04","0:01:45",1,1,"","","4.11.2017 191 LS4 shrub pre","LS44.11.2017",2019-03-04 00:01:45,0.0291666666666667,0.111111111111111,0.111111111111111
"146","Brian","LS6","194","shrub","pre","Larrea","malacothrix","4.11.2017","1:08:22",11,"","?","syrphid","Y","","","0:00:00","0:00:51","0:00:51",1,1,"","","4.11.2017 194 LS6 shrub pre","LS64.11.2017",2019-03-04 00:00:51,0.0141666666666667,0.0909090909090909,0.0909090909090909
"147","Brian","LS6","194","shrub","pre","Larrea","malacothrix","4.11.2017","1:08:22",11,"","?","syrphid","Y","","","0:03:11","0:06:31","0:03:20",4,3,"","","4.11.2017 194 LS6 shrub pre","LS64.11.2017",2019-03-04 00:03:20,0.0555555555555556,0.363636363636364,0.272727272727273
"148","Brian","LS6","194","shrub","pre","Larrea","malacothrix","4.11.2017","1:08:22",11,"","?","syrphid","Y","","","0:03:24","0:07:11","0:03:47",2,1,"","","4.11.2017 194 LS6 shrub pre","LS64.11.2017",2019-03-04 00:03:47,0.0630555555555556,0.181818181818182,0.0909090909090909
"149","Brian","LS6","194","shrub","pre","Larrea","malacothrix","4.11.2017","1:08:22",11,"","?","syrphid","Y","","","0:14:05","0:17:24","0:03:19",1,1,"","","4.11.2017 194 LS6 shrub pre","LS64.11.2017",2019-03-04 00:03:19,0.0552777777777778,0.0909090909090909,0.0909090909090909
"150","Brian","LS6","194","shrub","pre","Larrea","malacothrix","4.11.2017","1:08:22",11,"","?","syrphid","Y","","","0:18:28","0:20:46","0:02:18",2,2,"","","4.11.2017 194 LS6 shrub pre","LS64.11.2017",2019-03-04 00:02:18,0.0383333333333333,0.181818181818182,0.181818181818182
"151","Brian","LS6","194","shrub","pre","Larrea","malacothrix","4.11.2017","1:08:22",11,"","?","syrphid","Y","","","0:58:29","0:58:39","0:00:10",1,1,"","","4.11.2017 194 LS6 shrub pre","LS64.11.2017",2019-03-04 00:00:10,0.00277777777777778,0.0909090909090909,0.0909090909090909
"152","Brian","LS6","194","shrub","pre","Larrea","malacothrix","4.11.2017","1:08:22",11,"","?","syrphid","Y","","","0:58:45","0:59:18","0:00:33",2,2,"","","4.11.2017 194 LS6 shrub pre","LS64.11.2017",2019-03-04 00:00:33,0.00916666666666667,0.181818181818182,0.181818181818182
"153","Jenna","LO1","263","open","pre","larrea","malacothrix","4.12.2017","1:32:40",6,"","syrphid","syrphid","Y","","","0:12:38","0:12:56","0:00:18",2,2,"","","4.12.2017 263 LO1 open pre","LO14.12.2017",2019-03-04 00:00:18,0.005,0.333333333333333,0.333333333333333
"154","Jenna","LO1","263","open","pre","larrea","malacothrix","4.12.2017","1:32:40",6,"","syrphid","syrphid","Y","","","0:14:40","0:17:13","0:02:33",1,1,"","","4.12.2017 263 LO1 open pre","LO14.12.2017",2019-03-04 00:02:33,0.0425,0.166666666666667,0.166666666666667
"155","Jenna","LO1","263","open","pre","larrea","malacothrix","4.12.2017","1:32:40",6,"","syrphid","syrphid","Y","","","0:33:09","0:33:21","0:00:12",1,1,"","","4.12.2017 263 LO1 open pre","LO14.12.2017",2019-03-04 00:00:12,0.00333333333333333,0.166666666666667,0.166666666666667
"156","Jenna","LO1","263","open","pre","larrea","malacothrix","4.12.2017","1:32:40",6,"","syrphid","syrphid","Y","","","0:37:29","0:39:32","0:02:03",2,2,"","","4.12.2017 263 LO1 open pre","LO14.12.2017",2019-03-04 00:02:03,0.0341666666666667,0.333333333333333,0.333333333333333
"157","Jenna","LO1","263","open","pre","larrea","malacothrix","4.12.2017","1:32:40",6,"","tiny black","fly or beetle","Y","outside of flower","","0:39:03","0:39:17","0:00:14",1,1,"","","4.12.2017 263 LO1 open pre","LO14.12.2017",2019-03-04 00:00:14,0.00388888888888889,0.166666666666667,0.166666666666667
